datetime,skin_temp,air_temp,heartrate,steps,gsr,calories,act_type,sleep_type,toss_turn
2015-04-03 00:34:00,86.4,79.5,95,56,17.8,3.3,walk,,
2015-04-03 00:35:00,86.2,79.9,109,43,17.9,3.0,walk,,
2015-04-03 00:36:00,86.2,79.9,125,104,17.9,4.7,walk,,
2015-04-03 00:37:00,86.1,79.7,,71,17.8,3.6,walk,,
2015-04-03 00:38:00,86.1,79.5,139,78,17.8,4.2,walk,,
2015-04-03 00:39:00,86.2,79.2,139,69,17.8,4.2,walk,,
2015-04-03 00:40:00,86.2,79.2,,101,17.9,4.9,walk,,
2015-04-03 00:41:00,86.5,79.0,109,90,18.1,4.7,walk,,
2015-04-03 00:42:00,87.1,79.3,,0,18.6,1.9,,,
2015-04-03 00:43:00,87.8,79.9,82,0,18.8,1.9,,,
2015-04-03 00:44:00,88.4,80.6,82,0,18.8,1.8,,,
2015-04-03 00:45:00,88.8,81.3,86,0,18.8,1.8,,,
2015-04-03 00:46:00,89.2,82.0,83,0,18.8,1.9,,,
2015-04-03 00:47:00,89.3,81.9,82,35,18.8,2.8,,,
2015-04-03 00:48:00,89.0,81.0,79,0,18.8,1.7,,,
2015-04-03 00:49:00,88.5,80.1,82,38,18.7,2.9,,,
2015-04-03 00:50:00,88.0,79.5,80,0,18.7,1.7,,,
2015-04-03 00:51:00,87.5,79.0,79,55,18.4,3.1,,,
2015-04-03 00:52:00,86.6,78.6,83,14,17.4,2.2,,,
2015-04-03 00:53:00,86.2,78.8,77,0,17.4,1.8,,,
2015-04-03 00:54:00,86.4,79.5,,0,17.6,1.8,,,
2015-04-03 00:55:00,86.9,79.9,74,0,17.7,1.8,,,
2015-04-03 00:56:00,87.1,80.2,,94,17.7,4.3,,,
2015-04-03 00:57:00,87.1,80.2,78,7,17.8,1.9,,,
2015-04-03 00:58:00,87.1,80.2,74,47,17.8,2.9,,,
2015-04-03 00:59:00,87.1,80.2,80,3,17.7,1.8,,,
2015-04-03 01:00:00,87.1,80.4,70,0,17.9,1.7,,,
2015-04-03 01:01:00,87.4,81.1,79,0,17.9,1.8,,,
2015-04-03 01:02:00,88.0,81.7,82,0,17.8,1.8,,,
2015-04-03 01:03:00,88.5,82.2,74,0,18.0,1.8,,,
2015-04-03 01:04:00,89.0,82.6,75,0,18.0,1.8,,,
2015-04-03 01:05:00,89.2,83.1,73,0,18.0,1.7,,,
2015-04-03 01:06:00,89.6,83.5,77,0,18.1,1.8,,,
2015-04-03 01:07:00,89.8,84.0,78,0,18.2,1.8,,,
2015-04-03 01:08:00,89.8,84.4,72,0,18.2,1.8,,,
2015-04-03 01:09:00,90.1,85.1,73,0,18.1,1.7,,,
2015-04-03 01:10:00,90.2,85.1,74,0,18.1,1.7,,,
2015-04-03 01:11:00,90.3,84.7,79,0,18.0,1.8,,,
2015-04-03 01:12:00,90.3,84.7,75,0,18.2,1.7,,,
2015-04-03 01:13:00,90.2,84.7,75,0,18.2,1.8,,,
2015-04-03 01:14:00,90.1,84.7,77,0,18.1,1.8,,,
2015-04-03 01:15:00,90.1,84.7,75,0,18.2,1.7,,,
2015-04-03 01:16:00,90.1,84.7,,0,18.2,1.9,,,
2015-04-03 01:17:00,90.1,84.7,78,0,18.2,1.8,,,
2015-04-03 01:18:00,90.1,84.7,72,0,18.0,1.8,,,
2015-04-03 01:19:00,89.9,84.4,,0,18.0,1.9,,,
2015-04-03 01:20:00,89.8,84.2,78,0,18.1,1.7,,,
2015-04-03 01:21:00,89.8,84.2,81,0,18.0,1.9,,,
2015-04-03 01:22:00,89.8,84.2,74,0,18.0,1.8,,,
2015-04-03 01:23:00,89.8,84.2,79,0,18.0,1.8,,,
2015-04-03 01:24:00,89.8,84.2,74,0,18.0,1.7,,,
2015-04-03 01:25:00,89.6,84.2,76,0,18.0,1.7,,,
2015-04-03 01:26:00,89.6,84.2,75,0,17.9,1.9,,,
2015-04-03 01:27:00,89.6,84.2,80,0,17.9,1.8,,,
2015-04-03 01:28:00,89.6,84.0,72,0,17.9,1.8,,,
2015-04-03 01:29:00,89.4,83.8,77,0,17.7,1.9,,,
2015-04-03 01:30:00,89.4,83.5,73,0,17.7,1.8,,,
2015-04-03 01:31:00,89.3,83.3,82,0,17.7,1.8,,,
2015-04-03 01:32:00,89.2,83.5,73,0,17.8,1.8,,,
2015-04-03 01:33:00,89.2,83.8,74,0,17.9,1.8,,,
2015-04-03 01:34:00,89.1,84.0,79,0,17.9,1.7,,,
2015-04-03 01:35:00,88.9,84.4,77,0,17.9,1.6,,,
2015-04-03 01:36:00,89.0,84.7,64,0,17.9,1.7,,,
2015-04-03 01:37:00,89.2,84.9,71,0,17.8,1.5,,,
2015-04-03 01:38:00,89.5,85.1,79,0,17.9,1.8,,,
2015-04-03 01:39:00,89.6,85.3,75,0,17.8,1.8,,,
2015-04-03 01:40:00,89.8,85.6,67,0,17.8,1.9,,,
2015-04-03 01:41:00,89.9,85.6,,0,18.2,1.9,,,
2015-04-03 01:42:00,90.1,85.6,68,0,18.2,1.8,,,
2015-04-03 01:43:00,90.3,85.6,73,0,18.2,1.8,,,
2015-04-03 01:44:00,90.3,85.6,72,0,18.2,1.7,,,
2015-04-03 01:45:00,90.3,85.8,72,0,18.2,1.8,,,
2015-04-03 01:46:00,90.4,86.0,70,0,18.1,2.0,,,
2015-04-03 01:47:00,90.5,86.2,72,0,18.0,1.7,,,
2015-04-03 01:48:00,90.5,86.4,69,0,18.1,1.6,,,
2015-04-03 01:49:00,90.6,86.7,69,0,18.2,1.8,,,
2015-04-03 01:50:00,90.8,86.9,68,0,18.2,1.7,,,
2015-04-03 01:51:00,91.0,87.1,71,0,18.2,1.7,,,
2015-04-03 01:52:00,91.2,87.6,69,0,18.1,1.7,,,
2015-04-03 01:53:00,91.3,87.8,72,0,18.0,1.8,,,
2015-04-03 01:54:00,91.4,87.6,71,0,18.1,1.8,,,
2015-04-03 01:55:00,91.6,87.3,73,0,18.0,1.8,,,
2015-04-03 01:56:00,91.6,87.6,76,0,18.1,1.8,,,
2015-04-03 01:57:00,91.7,87.8,76,0,18.2,1.8,,,
2015-04-03 01:58:00,91.6,87.6,72,0,18.7,1.8,,,
2015-04-03 01:59:00,91.6,87.3,69,0,18.6,2.0,,,
2015-04-03 02:00:00,91.6,87.3,,0,18.5,1.8,,,
2015-04-03 02:01:00,91.8,87.3,70,0,18.5,1.8,,,
2015-04-03 02:02:00,91.8,87.3,69,0,18.7,1.8,,,
2015-04-03 02:03:00,91.8,87.3,69,0,18.5,1.8,,,
2015-04-03 02:04:00,91.8,87.3,75,39,18.5,2.8,,,
2015-04-03 02:05:00,91.8,86.7,83,59,18.4,3.6,,,
2015-04-03 02:06:00,91.5,86.0,81,10,18.4,2.0,,,
2015-04-03 02:07:00,91.2,86.0,74,0,18.2,1.7,,,
2015-04-03 02:08:00,91.1,86.0,74,0,18.4,1.9,,,
2015-04-03 02:09:00,90.9,86.2,69,0,18.4,1.7,,,
2015-04-03 02:10:00,91.2,86.4,68,0,18.4,1.8,,,
2015-04-03 02:11:00,91.2,86.4,68,0,18.0,1.8,,,
2015-04-03 02:12:00,91.4,86.7,80,0,18.8,1.8,,,
2015-04-03 02:13:00,91.4,86.9,73,0,18.7,1.8,,,
2015-04-03 02:14:00,91.4,86.9,70,0,18.8,1.8,,,
2015-04-03 02:15:00,91.5,87.1,69,0,18.8,1.7,,,
2015-04-03 02:16:00,91.8,87.6,69,0,18.8,1.7,,,
2015-04-03 02:17:00,92.0,87.8,66,0,18.9,1.7,,,
2015-04-03 02:18:00,92.2,87.8,74,0,18.9,1.8,,,
2015-04-03 02:19:00,92.3,87.8,78,0,18.9,1.8,,,
2015-04-03 02:20:00,92.3,88.0,75,0,18.9,1.8,,,
2015-04-03 02:21:00,92.2,88.2,72,0,17.7,1.8,,,
2015-04-03 02:22:00,92.3,88.2,72,0,17.3,1.7,,,
2015-04-03 02:23:00,92.3,88.2,73,0,17.3,1.8,,,
2015-04-03 02:24:00,92.3,88.5,75,0,17.3,1.8,,,
2015-04-03 02:25:00,92.3,88.5,75,0,17.3,1.8,,,
2015-04-03 02:26:00,92.3,88.2,76,0,17.5,1.8,,,
2015-04-03 02:27:00,92.3,88.2,74,0,17.5,1.8,,,
2015-04-03 02:28:00,92.3,88.5,74,0,17.5,1.7,,,
2015-04-03 02:29:00,92.3,88.7,76,0,17.5,1.8,,,
2015-04-03 02:30:00,92.4,88.7,69,0,17.4,1.7,,,
2015-04-03 02:31:00,92.5,88.7,72,0,17.4,1.7,,,
2015-04-03 02:32:00,92.5,88.9,69,0,17.4,1.6,,,
2015-04-03 02:33:00,92.8,89.2,70,0,17.5,1.6,,,
2015-04-03 02:34:00,92.8,89.2,70,0,17.4,1.7,,,
2015-04-03 02:35:00,93.0,89.2,69,0,17.4,1.6,,,
2015-04-03 02:36:00,93.0,89.2,81,0,17.4,1.7,,,
2015-04-03 02:37:00,93.0,89.2,78,0,17.5,1.8,,,
2015-04-03 02:38:00,93.0,89.2,72,0,17.5,1.8,,,
2015-04-03 02:39:00,93.0,89.2,79,0,17.5,1.7,,,
2015-04-03 02:40:00,93.0,89.2,77,0,17.4,1.8,,,
2015-04-03 02:41:00,92.9,89.2,73,0,17.4,1.8,,,
2015-04-03 02:42:00,92.8,89.2,69,0,17.4,1.7,,,
2015-04-03 02:43:00,92.8,89.4,70,0,17.3,1.7,,,
2015-04-03 02:44:00,93.0,89.6,71,0,17.4,1.7,,,
2015-04-03 02:45:00,93.0,89.6,67,0,17.2,1.9,,,
2015-04-03 02:46:00,93.0,89.4,68,0,17.1,1.8,,,
2015-04-03 02:47:00,93.2,89.2,65,0,17.1,1.9,,,
2015-04-03 02:48:00,93.2,89.2,73,0,17.2,1.8,,,
2015-04-03 02:49:00,93.2,89.2,71,0,17.2,1.8,,,
2015-04-03 02:50:00,93.0,89.2,67,0,17.2,1.7,,,
2015-04-03 02:51:00,93.0,89.2,68,0,17.2,1.7,,,
2015-04-03 02:52:00,93.0,89.2,73,0,17.2,1.7,,,
2015-04-03 02:53:00,93.0,89.2,79,0,17.3,1.8,,,
2015-04-03 02:54:00,93.0,89.2,78,0,17.3,1.8,,,
2015-04-03 02:55:00,93.0,89.2,74,0,17.4,1.8,,,
2015-04-03 02:56:00,93.0,89.2,70,0,17.4,1.7,,,
2015-04-03 02:57:00,93.0,89.2,70,0,17.4,1.8,,,
2015-04-03 02:58:00,93.0,89.2,,0,17.4,1.8,,,
2015-04-03 02:59:00,93.0,88.9,68,0,17.3,1.9,,,
2015-04-03 03:00:00,92.9,88.7,68,0,17.5,1.8,,,
2015-04-03 03:01:00,92.8,88.9,68,0,17.5,1.8,,,
2015-04-03 03:02:00,92.6,88.9,69,0,17.5,1.8,,,
2015-04-03 03:03:00,92.6,88.7,,0,17.3,1.9,,,
2015-04-03 03:04:00,92.8,88.7,73,0,17.3,1.8,,,
2015-04-03 03:05:00,92.8,88.7,68,0,17.3,1.9,,,
2015-04-03 03:06:00,92.8,88.7,89,39,17.2,2.8,,,
2015-04-03 03:07:00,92.6,88.2,,13,17.2,2.4,,,
2015-04-03 03:08:00,92.5,87.6,90,7,17.4,2.0,,,
2015-04-03 03:09:00,92.3,87.3,78,0,17.5,1.9,,,
2015-04-03 03:10:00,92.1,87.3,,0,17.2,2.0,,,
2015-04-03 03:11:00,92.0,87.1,,34,17.3,2.9,,,
2015-04-03 03:12:00,91.9,86.9,,0,17.1,2.1,,,
2015-04-03 03:13:00,91.9,86.7,66,0,17.0,2.1,,,
2015-04-03 03:14:00,91.8,86.4,64,0,17.0,1.4,,,
2015-04-03 03:15:00,91.7,86.2,59,0,17.0,1.6,,,
2015-04-03 03:16:00,91.8,86.0,63,0,17.1,1.6,,,
2015-04-03 03:17:00,92.1,86.0,60,0,17.0,1.7,,,
2015-04-03 03:18:00,92.0,86.0,63,0,17.1,1.6,,,
2015-04-03 03:19:00,91.8,86.2,61,0,16.9,1.3,,,
2015-04-03 03:20:00,91.8,86.2,63,0,16.8,1.7,,,
2015-04-03 03:21:00,91.8,86.0,73,0,16.7,1.6,,,
2015-04-03 03:22:00,91.8,86.0,59,0,16.7,2.0,,,
2015-04-03 03:23:00,91.6,85.8,59,0,16.9,1.3,,,
2015-04-03 03:24:00,91.6,85.6,60,0,16.8,1.3,,,
2015-04-03 03:25:00,91.6,85.6,58,0,16.9,1.2,,,
2015-04-03 03:26:00,91.6,85.8,58,0,16.9,1.1,,,
2015-04-03 03:27:00,91.6,86.0,57,0,17.0,1.4,,,
2015-04-03 03:28:00,91.6,86.0,54,0,17.0,1.4,,,
2015-04-03 03:29:00,91.6,86.0,,0,16.7,1.8,,,
2015-04-03 03:30:00,91.7,86.7,67,0,16.6,1.8,,,
2015-04-03 03:31:00,92.1,88.3,59,0,16.7,1.5,,,
2015-04-03 03:32:00,92.4,89.2,55,0,16.7,1.2,,,
2015-04-03 03:33:00,92.6,89.2,56,0,16.8,1.0,,,
2015-04-03 03:34:00,92.8,89.4,58,0,16.7,1.0,,,
2015-04-03 03:35:00,93.0,89.6,57,0,16.9,1.2,,,
2015-04-03 03:36:00,93.2,89.6,56,0,16.9,1.0,,,
2015-04-03 03:37:00,93.2,89.6,58,0,16.9,1.0,,,
2015-04-03 03:38:00,93.2,89.8,62,0,17.0,1.4,,,
2015-04-03 03:39:00,93.2,89.6,53,0,17.1,1.3,,light,
2015-04-03 03:40:00,93.1,88.9,54,0,17.2,1.0,,light,
2015-04-03 03:41:00,92.9,88.7,52,0,17.2,1.0,,light,
2015-04-03 03:42:00,92.8,88.7,51,0,17.3,1.0,,light,
2015-04-03 03:43:00,92.7,88.7,52,0,17.4,1.0,,light,
2015-04-03 03:44:00,92.5,88.7,51,0,17.3,1.0,,light,
2015-04-03 03:45:00,92.5,88.7,52,0,17.3,1.0,,light,
2015-04-03 03:46:00,92.3,88.7,51,0,17.3,1.0,,light,
2015-04-03 03:47:00,92.3,88.7,53,0,17.4,1.0,,light,
2015-04-03 03:48:00,92.3,88.7,52,0,17.4,1.0,,light,
2015-04-03 03:49:00,92.3,88.7,53,0,17.3,0.9,,light,
2015-04-03 03:50:00,92.3,88.7,55,0,17.5,1.1,,light,toss_and_turn
2015-04-03 03:51:00,92.3,88.7,58,0,17.5,1.4,,light,
2015-04-03 03:52:00,92.3,88.7,51,0,17.5,1.0,,light,
2015-04-03 03:53:00,92.4,88.7,50,0,17.5,1.0,,light,
2015-04-03 03:54:00,92.5,88.9,50,0,17.4,1.0,,light,
2015-04-03 03:55:00,92.6,89.2,50,0,17.6,1.0,,light,
2015-04-03 03:56:00,92.8,89.4,51,0,17.5,1.0,,light,
2015-04-03 03:57:00,92.8,89.6,51,0,17.5,1.0,,deep,
2015-04-03 03:58:00,93.0,89.8,51,0,17.7,1.0,,deep,
2015-04-03 03:59:00,93.1,90.1,51,0,17.6,1.0,,deep,
2015-04-03 04:00:00,93.2,90.3,51,0,17.5,1.0,,deep,
2015-04-03 04:01:00,93.3,90.5,51,0,17.7,1.0,,deep,
2015-04-03 04:02:00,93.4,90.7,51,0,17.6,1.0,,deep,
2015-04-03 04:03:00,93.6,90.9,52,0,17.7,1.0,,deep,
2015-04-03 04:04:00,93.7,91.2,52,0,17.7,1.0,,deep,
2015-04-03 04:05:00,93.8,91.4,52,0,17.8,1.0,,deep,
2015-04-03 04:06:00,93.9,91.6,52,0,17.8,1.0,,deep,
2015-04-03 04:07:00,93.9,91.8,53,0,17.9,1.0,,deep,
2015-04-03 04:08:00,94.1,91.8,52,0,17.9,1.0,,deep,
2015-04-03 04:09:00,94.1,92.3,53,0,17.9,1.0,,deep,
2015-04-03 04:10:00,94.3,92.5,52,0,17.9,1.0,,deep,
2015-04-03 04:11:00,94.3,92.5,52,0,17.9,1.0,,deep,
2015-04-03 04:12:00,94.3,92.8,53,0,18.0,1.0,,deep,
2015-04-03 04:13:00,94.3,92.8,53,0,18.0,1.0,,deep,
2015-04-03 04:14:00,94.4,92.8,53,0,17.9,1.1,,light,
2015-04-03 04:15:00,94.6,92.8,53,0,17.9,1.0,,light,
2015-04-03 04:16:00,94.6,92.8,53,0,17.9,1.0,,light,
2015-04-03 04:17:00,94.6,92.8,53,0,18.0,1.0,,light,
2015-04-03 04:18:00,94.6,93.0,53,0,18.0,1.0,,light,
2015-04-03 04:19:00,94.6,93.2,53,0,18.0,1.0,,light,
2015-04-03 04:20:00,94.6,93.2,65,0,17.9,1.2,,light,toss_and_turn
2015-04-03 04:21:00,94.6,93.2,50,0,17.9,1.1,,light,
2015-04-03 04:22:00,94.6,93.2,53,0,17.8,1.0,,light,
2015-04-03 04:23:00,94.8,93.0,52,0,18.1,1.2,,light,toss_and_turn
2015-04-03 04:24:00,94.8,92.8,51,0,17.9,1.0,,light,
2015-04-03 04:25:00,94.8,93.0,54,0,17.9,1.0,,light,
2015-04-03 04:26:00,94.8,93.2,53,0,17.9,1.1,,light,
2015-04-03 04:27:00,94.8,93.2,53,0,17.8,1.0,,light,
2015-04-03 04:28:00,94.8,93.2,54,0,17.8,1.0,,light,
2015-04-03 04:29:00,94.8,93.2,54,0,17.7,1.0,,light,
2015-04-03 04:30:00,94.8,93.2,53,0,17.8,1.0,,light,
2015-04-03 04:31:00,94.8,93.2,53,0,17.8,1.1,,deep,
2015-04-03 04:32:00,94.8,93.2,55,0,17.7,1.0,,deep,
2015-04-03 04:33:00,94.8,93.2,55,0,17.7,1.2,,deep,
2015-04-03 04:34:00,94.8,93.2,54,0,17.8,1.0,,deep,
2015-04-03 04:35:00,95.0,93.2,54,0,17.8,1.0,,deep,
2015-04-03 04:36:00,95.0,93.2,54,0,17.7,1.0,,deep,
2015-04-03 04:37:00,95.0,93.4,54,0,17.8,1.0,,deep,
2015-04-03 04:38:00,95.0,93.7,55,0,17.8,1.0,,deep,
2015-04-03 04:39:00,95.0,93.7,55,0,17.8,1.0,,deep,
2015-04-03 04:40:00,95.0,93.7,56,0,17.9,1.0,,deep,
2015-04-03 04:41:00,95.0,93.7,56,0,17.9,1.0,,deep,
2015-04-03 04:42:00,95.0,93.7,56,0,18.0,1.0,,deep,
2015-04-03 04:43:00,95.0,93.7,56,0,18.0,1.0,,deep,
2015-04-03 04:44:00,95.0,93.7,56,0,18.0,1.0,,deep,
2015-04-03 04:45:00,95.0,93.7,56,0,18.0,1.0,,deep,
2015-04-03 04:46:00,95.0,93.9,56,0,18.0,1.0,,deep,
2015-04-03 04:47:00,95.1,94.1,56,0,17.9,1.0,,deep,
2015-04-03 04:48:00,95.2,94.1,56,0,18.0,1.0,,deep,
2015-04-03 04:49:00,95.2,94.1,56,0,18.0,1.0,,deep,
2015-04-03 04:50:00,95.2,94.1,57,0,17.9,1.0,,deep,
2015-04-03 04:51:00,95.2,94.1,57,0,18.0,1.0,,deep,
2015-04-03 04:52:00,95.2,94.1,57,0,18.0,1.0,,deep,
2015-04-03 04:53:00,95.2,94.1,57,0,18.0,1.0,,deep,
2015-04-03 04:54:00,95.2,94.1,57,0,18.1,1.0,,deep,
2015-04-03 04:55:00,95.2,94.1,57,0,18.1,1.0,,deep,
2015-04-03 04:56:00,95.2,94.1,57,0,18.1,1.0,,deep,
2015-04-03 04:57:00,95.2,94.1,57,0,18.2,1.0,,deep,
2015-04-03 04:58:00,95.2,94.1,58,0,18.1,1.0,,deep,
2015-04-03 04:59:00,95.2,94.1,57,0,18.1,1.0,,deep,
2015-04-03 05:00:00,95.2,94.1,57,0,18.2,1.0,,deep,
2015-04-03 05:01:00,95.2,94.1,57,0,18.1,1.0,,light,
2015-04-03 05:02:00,95.2,94.1,57,0,18.2,1.0,,light,
2015-04-03 05:03:00,95.2,94.1,58,0,18.2,1.0,,light,
2015-04-03 05:04:00,95.2,94.1,58,0,18.2,1.0,,light,
2015-04-03 05:05:00,95.2,94.1,58,0,18.1,1.0,,light,
2015-04-03 05:06:00,95.2,94.1,64,0,18.2,1.0,,light,
2015-04-03 05:07:00,95.2,94.1,57,0,18.3,1.1,,rem,
2015-04-03 05:08:00,95.2,94.1,56,0,18.3,1.0,,rem,
2015-04-03 05:09:00,95.2,94.1,59,0,18.3,1.0,,rem,
2015-04-03 05:10:00,95.2,94.1,64,0,18.3,1.0,,rem,
2015-04-03 05:11:00,95.2,94.1,62,0,18.3,1.0,,rem,
2015-04-03 05:12:00,95.1,94.1,62,0,18.3,1.0,,rem,
2015-04-03 05:13:00,95.0,94.1,64,0,18.0,1.1,,rem,
2015-04-03 05:14:00,95.2,94.1,64,0,18.1,1.0,,rem,
2015-04-03 05:15:00,95.2,94.1,68,0,18.1,1.0,,rem,
2015-04-03 05:16:00,95.2,94.1,64,0,18.1,1.1,,rem,
2015-04-03 05:17:00,95.2,94.1,64,0,18.0,1.0,,rem,
2015-04-03 05:18:00,95.2,94.1,65,0,17.9,1.0,,rem,
2015-04-03 05:19:00,95.2,94.1,62,0,17.9,1.0,,rem,
2015-04-03 05:20:00,95.2,94.1,61,0,18.0,1.0,,rem,
2015-04-03 05:21:00,95.2,94.1,61,0,18.0,1.0,,rem,
2015-04-03 05:22:00,95.2,94.1,59,0,18.0,1.0,,rem,
2015-04-03 05:23:00,95.2,94.1,60,0,18.0,1.0,,rem,
2015-04-03 05:24:00,95.2,94.1,60,0,17.9,1.0,,rem,
2015-04-03 05:25:00,95.2,94.1,65,0,17.8,1.0,,rem,
2015-04-03 05:26:00,95.2,94.1,63,0,18.1,1.2,,light,
2015-04-03 05:27:00,95.2,94.1,59,0,18.1,1.0,,light,
2015-04-03 05:28:00,95.2,93.9,60,0,18.0,1.0,,light,
2015-04-03 05:29:00,95.2,93.7,59,0,18.0,1.0,,light,
2015-04-03 05:30:00,95.2,93.4,56,0,17.8,1.0,,light,
2015-04-03 05:31:00,95.0,93.0,57,0,17.8,1.0,,light,
2015-04-03 05:32:00,95.0,92.8,57,0,17.7,1.0,,deep,
2015-04-03 05:33:00,95.0,92.8,54,0,17.6,1.1,,deep,
2015-04-03 05:34:00,94.8,92.8,55,0,17.7,1.0,,deep,
2015-04-03 05:35:00,94.8,92.8,56,0,17.8,1.0,,deep,
2015-04-03 05:36:00,94.8,92.8,55,0,17.7,1.0,,deep,
2015-04-03 05:37:00,94.8,92.5,56,0,17.8,1.1,,deep,
2015-04-03 05:38:00,94.8,92.3,55,0,17.9,1.0,,deep,
2015-04-03 05:39:00,94.8,92.3,54,0,17.8,1.0,,deep,
2015-04-03 05:40:00,94.8,92.3,53,0,17.8,1.0,,deep,
2015-04-03 05:41:00,94.8,92.3,54,0,17.8,1.0,,deep,
2015-04-03 05:42:00,94.7,92.3,54,0,17.8,1.1,,deep,
2015-04-03 05:43:00,94.7,92.3,54,0,17.7,1.0,,deep,
2015-04-03 05:44:00,94.7,92.3,55,0,17.7,1.0,,deep,
2015-04-03 05:45:00,94.7,92.5,54,0,17.7,1.0,,deep,
2015-04-03 05:46:00,94.7,92.8,53,0,17.7,1.0,,deep,
2015-04-03 05:47:00,94.8,92.8,53,0,17.7,0.9,,light,
2015-04-03 05:48:00,94.8,92.8,54,0,17.6,1.1,,light,
2015-04-03 05:49:00,94.8,92.8,53,0,17.7,1.0,,light,
2015-04-03 05:50:00,94.8,92.8,54,0,17.7,1.0,,light,
2015-04-03 05:51:00,94.8,92.8,54,0,17.7,1.0,,light,
2015-04-03 05:52:00,94.7,92.8,57,0,17.6,1.1,,light,toss_and_turn
2015-04-03 05:53:00,94.6,92.8,66,0,17.5,1.4,,light,toss_and_turn
2015-04-03 05:54:00,94.6,92.5,51,0,17.5,1.5,,light,
2015-04-03 05:55:00,94.6,92.5,53,0,17.6,1.0,,light,
2015-04-03 05:56:00,94.7,92.8,53,0,17.6,1.0,,light,
2015-04-03 05:57:00,94.8,93.0,53,0,17.7,0.9,,light,
2015-04-03 05:58:00,94.8,93.4,53,0,17.8,0.9,,light,
2015-04-03 05:59:00,94.8,93.7,53,0,17.8,1.0,,light,
2015-04-03 06:00:00,95.0,93.9,53,0,17.8,1.0,,deep,
2015-04-03 06:01:00,95.0,94.1,53,0,17.8,1.0,,deep,
2015-04-03 06:02:00,95.0,94.1,53,0,17.9,1.0,,deep,
2015-04-03 06:03:00,95.0,94.3,53,0,17.9,1.0,,deep,
2015-04-03 06:04:00,95.2,94.6,54,0,17.9,1.0,,deep,
2015-04-03 06:05:00,95.2,94.6,54,0,17.9,1.0,,deep,
2015-04-03 06:06:00,95.2,94.6,54,0,18.0,1.0,,deep,
2015-04-03 06:07:00,95.2,94.8,54,0,18.0,1.0,,deep,
2015-04-03 06:08:00,95.3,95.0,54,0,18.0,1.0,,deep,
2015-04-03 06:09:00,95.4,95.0,54,0,18.0,0.9,,deep,
2015-04-03 06:10:00,95.4,95.0,55,0,18.0,1.0,,deep,
2015-04-03 06:11:00,95.4,95.0,54,0,18.1,1.0,,deep,
2015-04-03 06:12:00,95.4,95.0,53,0,18.1,1.0,,deep,
2015-04-03 06:13:00,95.4,95.0,53,0,18.1,1.0,,deep,
2015-04-03 06:14:00,95.4,95.2,53,0,18.1,1.0,,deep,
2015-04-03 06:15:00,95.5,95.4,54,0,18.2,1.0,,deep,
2015-04-03 06:16:00,95.5,95.4,53,0,18.1,1.0,,deep,
