datetime,skin_temp,air_temp,heartrate,steps,gsr,calories,act_type,sleep_type,toss_turn
2015-04-06 02:28:00,92.1,87.3,53,0,0.0033,1.0,,deep,
2015-04-06 02:29:00,92.1,87.3,53,0,0.00332,1.0,,deep,
2015-04-06 02:30:00,92.1,87.3,53,0,0.00318,1.0,,deep,
2015-04-06 02:31:00,92.0,87.3,53,0,0.00333,1.0,,deep,
2015-04-06 02:32:00,92.0,87.3,53,0,0.00356,1.0,,deep,
2015-04-06 02:33:00,91.8,87.3,53,0,0.00341,1.0,,deep,
2015-04-06 02:34:00,91.8,87.3,52,0,0.00364,1.1,,light,
2015-04-06 02:35:00,91.8,87.3,53,0,0.00383,1.0,,light,
2015-04-06 02:36:00,91.8,87.3,53,0,0.00396,1.0,,light,
2015-04-06 02:37:00,91.8,87.3,54,0,0.00377,1.0,,light,toss_and_turn
2015-04-06 02:38:00,91.8,87.2,52,0,0.00401,1.1,,light,
2015-04-06 02:39:00,91.8,86.8,52,0,0.00383,1.0,,light,
2015-04-06 02:40:00,91.7,86.4,52,0,0.00358,1.0,,light,
2015-04-06 02:41:00,91.6,86.4,52,0,0.00363,1.0,,light,
2015-04-06 02:42:00,91.6,86.6,52,0,0.0033,1.0,,light,
2015-04-06 02:43:00,91.6,86.9,52,0,0.00313,1.0,,light,
2015-04-06 02:44:00,91.5,86.9,52,0,0.00275,1.1,,light,
2015-04-06 02:45:00,91.6,87.0,53,0,0.00202,1.1,,light,
2015-04-06 02:46:00,91.8,87.5,51,0,0.00203,1.0,,light,
2015-04-06 02:47:00,91.9,87.9,51,0,0.00195,1.0,,light,
2015-04-06 02:48:00,92.2,88.4,52,0,0.00193,1.0,,light,
2015-04-06 02:49:00,92.5,89.0,58,0,0.00173,1.3,,light,
2015-04-06 02:50:00,92.5,89.7,52,0,0.00177,1.1,,light,
2015-04-06 02:51:00,92.8,90.2,52,0,0.00191,1.0,,light,
2015-04-06 02:52:00,93.0,90.6,51,0,0.00187,1.0,,light,
2015-04-06 02:53:00,93.2,91.1,51,0,0.00193,1.0,,light,
2015-04-06 02:54:00,93.3,91.5,53,0,0.00198,1.0,,light,
2015-04-06 02:55:00,93.5,92.0,53,0,0.00196,1.0,,light,
2015-04-06 02:56:00,93.7,92.4,52,0,0.00195,1.0,,light,
2015-04-06 02:57:00,93.9,92.8,52,0,0.00206,1.0,,light,
2015-04-06 02:58:00,94.0,92.9,53,0,0.00203,1.0,,light,
2015-04-06 02:59:00,94.1,93.2,52,0,0.00203,1.0,,light,
2015-04-06 03:00:00,94.3,93.3,52,0,0.00202,0.9,,light,
2015-04-06 03:01:00,94.3,93.7,53,0,0.00203,0.9,,light,
2015-04-06 03:02:00,94.5,93.7,52,0,0.0021,1.0,,light,
2015-04-06 03:03:00,94.6,93.8,52,0,0.00212,1.0,,light,
2015-04-06 03:04:00,94.6,94.1,52,0,0.00216,1.0,,light,
2015-04-06 03:05:00,94.8,94.1,53,0,0.00217,1.0,,light,
2015-04-06 03:06:00,94.8,94.1,52,0,0.00225,1.0,,light,
2015-04-06 03:07:00,94.8,94.1,52,0,0.00222,1.0,,light,
2015-04-06 03:08:00,94.8,94.2,50,0,0.00223,1.2,,rem,
2015-04-06 03:09:00,95.0,94.6,49,0,0.0025,1.3,,rem,toss_and_turn
2015-04-06 03:10:00,95.0,94.2,51,0,0.00231,1.0,,rem,
2015-04-06 03:11:00,94.8,92.9,50,0,0.0022,1.1,,rem,
2015-04-06 03:12:00,94.5,92.0,51,0,0.0023,1.0,,rem,toss_and_turn
2015-04-06 03:13:00,94.1,91.3,59,0,0.00223,1.4,,rem,toss_and_turn
2015-04-06 03:14:00,93.7,90.8,54,0,0.00233,1.0,,rem,
2015-04-06 03:15:00,93.6,90.6,55,0,0.00228,1.0,,rem,
2015-04-06 03:16:00,93.4,90.9,57,0,0.00221,1.0,,rem,
2015-04-06 03:17:00,93.4,90.9,59,0,0.0022,1.0,,rem,
2015-04-06 03:18:00,93.4,91.1,59,0,0.0023,0.9,,rem,
2015-04-06 03:19:00,93.4,91.4,59,0,0.00229,1.0,,rem,
2015-04-06 03:20:00,93.4,91.4,58,0,0.00242,0.9,,rem,
2015-04-06 03:21:00,93.4,91.5,58,0,0.00234,1.0,,rem,
2015-04-06 03:22:00,93.7,91.8,59,0,0.00257,1.0,,rem,
2015-04-06 03:23:00,93.7,91.8,61,0,0.00247,1.0,,rem,
2015-04-06 03:24:00,93.7,92.0,64,0,0.00242,1.3,,rem,
2015-04-06 03:25:00,93.7,92.4,55,0,0.00252,1.0,,rem,
2015-04-06 03:26:00,93.9,92.9,56,0,0.00259,1.0,,rem,
2015-04-06 03:27:00,94.0,93.3,55,0,0.00268,1.0,,rem,
2015-04-06 03:28:00,94.2,93.7,57,0,0.00268,1.2,,rem,toss_and_turn
2015-04-06 03:29:00,94.3,93.7,51,0,0.00261,1.1,,rem,
2015-04-06 03:30:00,94.4,93.8,54,0,0.00265,1.0,,rem,
2015-04-06 03:31:00,94.6,94.1,53,0,0.00292,1.0,,rem,toss_and_turn
2015-04-06 03:32:00,94.6,94.1,52,0,0.000563,1.3,,light,
2015-04-06 03:33:00,94.6,94.1,53,0,0.000556,1.0,,light,
2015-04-06 03:34:00,94.6,94.1,52,0,0.000575,1.0,,light,
2015-04-06 03:35:00,94.6,94.1,52,0,0.000563,1.0,,light,
2015-04-06 03:36:00,94.6,94.1,51,0,0.000565,1.1,,light,
2015-04-06 03:37:00,94.8,94.1,51,0,0.000586,1.0,,light,
2015-04-06 03:38:00,94.8,94.1,50,0,0.000585,1.0,,light,
2015-04-06 03:39:00,94.8,94.1,50,0,0.000572,1.0,,light,
2015-04-06 03:40:00,94.8,94.0,50,0,0.000645,1.2,,light,
2015-04-06 03:41:00,94.8,93.7,49,0,0.000664,1.0,,,
2015-04-06 03:42:00,,,,0,,1.6,,,
2015-04-06 03:43:00,,,,0,,1.1,,,
2015-04-06 03:44:00,,,,0,,1.1,,,
2015-04-06 03:45:00,,,,0,,1.2,,,
2015-04-06 03:46:00,,,,0,,1.1,,,
2015-04-06 03:47:00,,,,0,,1.1,,,
2015-04-06 03:48:00,,,,0,,1.2,,,
2015-04-06 03:49:00,,,,0,,1.1,,,
2015-04-06 03:50:00,,,,0,,1.2,,,
2015-04-06 03:51:00,,,,0,,1.1,,,
2015-04-06 03:52:00,,,,0,,1.1,,,
2015-04-06 03:53:00,,,,0,,1.2,,,
2015-04-06 03:54:00,,,,0,,1.1,,,
2015-04-06 03:55:00,,,,0,,1.1,,,
2015-04-06 03:56:00,95.0,95.9,,0,0.000599,1.2,,,
2015-04-06 03:57:00,95.2,95.9,,0,0.00062,1.0,,,
2015-04-06 03:58:00,,,,0,,1.1,,,
2015-04-06 03:59:00,,,,0,,1.1,,,
2015-04-06 04:00:00,,,,0,,1.2,,,
2015-04-06 04:01:00,,,,0,,1.1,,,
2015-04-06 04:02:00,,,,0,,1.1,,,
2015-04-06 04:03:00,,,,0,,1.2,,,
2015-04-06 04:04:00,,,,0,,1.1,,,
2015-04-06 04:05:00,95.4,95.4,,0,0.000633,1.0,,,
2015-04-06 04:06:00,95.2,95.5,,0,0.000643,1.2,,,
2015-04-06 04:07:00,95.2,95.9,60,0,0.000587,1.3,,,
2015-04-06 04:08:00,95.2,95.0,55,0,0.000577,1.3,,,
2015-04-06 04:09:00,94.8,95.0,55,0,0.000623,1.8,,,
2015-04-06 04:10:00,94.9,94.1,53,0,0.000614,1.9,,,
2015-04-06 04:11:00,94.8,92.7,53,0,0.000548,1.3,,,
2015-04-06 04:12:00,94.5,91.8,51,0,0.000626,1.1,,,
2015-04-06 04:13:00,94.1,90.5,51,0,0.000615,1.0,,,
2015-04-06 04:14:00,93.9,90.2,53,0,0.000613,1.0,,,
2015-04-06 04:15:00,93.5,89.8,51,0,0.000602,1.1,,,
2015-04-06 04:16:00,93.1,89.6,51,0,0.00058,1.0,,,
2015-04-06 04:17:00,92.8,89.3,50,0,0.00056,0.9,,,
2015-04-06 04:18:00,92.6,88.9,51,0,0.000594,1.1,,,
2015-04-06 04:19:00,92.5,88.7,50,0,0.000582,1.1,,light,
2015-04-06 04:20:00,92.5,88.7,51,0,0.000596,1.0,,light,
2015-04-06 04:21:00,92.5,88.7,50,0,0.000573,1.0,,light,
2015-04-06 04:22:00,92.5,88.7,52,0,0.000634,1.0,,light,
2015-04-06 04:23:00,92.3,89.0,51,0,0.000583,1.1,,light,
2015-04-06 04:24:00,92.3,89.2,52,0,0.000561,1.0,,light,
2015-04-06 04:25:00,92.4,89.2,53,0,0.000591,1.0,,light,
2015-04-06 04:26:00,92.4,89.4,51,0,0.000579,1.0,,light,
2015-04-06 04:27:00,92.4,89.6,51,0,0.000552,1.1,,light,
2015-04-06 04:28:00,92.3,89.6,52,0,0.000563,1.1,,light,
2015-04-06 04:29:00,92.1,89.9,52,0,0.00056,1.0,,light,
2015-04-06 04:30:00,92.2,90.1,51,0,0.000545,1.1,,light,
2015-04-06 04:31:00,92.3,90.1,51,0,0.000543,1.0,,light,
2015-04-06 04:32:00,92.3,90.3,52,0,0.000545,1.0,,light,
2015-04-06 04:33:00,92.3,90.5,53,0,0.000543,1.0,,light,
2015-04-06 04:34:00,92.3,90.5,52,0,0.000543,1.0,,light,
2015-04-06 04:35:00,92.5,90.5,52,0,0.000542,1.0,,light,
2015-04-06 04:36:00,92.6,90.5,58,0,0.000608,1.3,,light,toss_and_turn
2015-04-06 04:37:00,92.8,90.5,57,0,0.000631,1.0,,light,
2015-04-06 04:38:00,92.8,90.8,51,0,0.00062,1.2,,light,
2015-04-06 04:39:00,93.0,90.9,57,0,0.000638,1.0,,light,
2015-04-06 04:40:00,93.1,91.2,52,0,0.000636,1.1,,light,
2015-04-06 04:41:00,93.2,91.4,53,0,0.000619,1.0,,light,
2015-04-06 04:42:00,93.4,91.7,52,0,0.000603,1.0,,light,
2015-04-06 04:43:00,93.6,92.1,56,0,0.000652,1.0,,light,
2015-04-06 04:44:00,93.7,92.6,51,0,0.000669,1.0,,light,
2015-04-06 04:45:00,93.9,93.0,53,0,0.00068,1.1,,light,
2015-04-06 04:46:00,94.1,93.5,53,0,0.000716,1.0,,light,
2015-04-06 04:47:00,94.2,93.7,51,0,0.00064,1.1,,light,
2015-04-06 04:48:00,94.3,93.9,51,0,0.000664,1.0,,light,
2015-04-06 04:49:00,94.5,94.1,56,0,0.000812,1.1,,light,
2015-04-06 04:50:00,94.6,94.1,53,0,0.000979,1.0,,light,
2015-04-06 04:51:00,94.8,94.4,53,0,0.000985,1.0,,light,
2015-04-06 04:52:00,94.9,94.6,52,0,0.000957,1.1,,light,
2015-04-06 04:53:00,95.0,94.6,52,0,0.000728,1.1,,light,toss_and_turn
2015-04-06 04:54:00,95.1,94.6,52,0,0.000706,1.0,,light,
2015-04-06 04:55:00,95.2,94.8,52,0,0.000702,1.0,,light,
2015-04-06 04:56:00,95.2,95.0,51,0,0.000731,1.0,,light,
2015-04-06 04:57:00,95.2,95.0,53,0,0.000719,1.0,,light,
2015-04-06 04:58:00,95.4,95.0,53,0,0.000711,1.0,,light,
2015-04-06 04:59:00,95.4,95.0,53,0,0.00071,1.0,,light,
2015-04-06 05:00:00,95.4,94.7,64,0,0.000669,1.4,,light,
2015-04-06 05:01:00,95.2,94.0,56,0,0.000769,1.2,,light,toss_and_turn
2015-04-06 05:02:00,95.0,92.8,60,0,0.000753,1.3,,light,toss_and_turn
2015-04-06 05:03:00,94.7,91.7,52,0,0.000702,1.0,,light,
2015-04-06 05:04:00,94.5,91.1,52,0,0.000695,1.0,,light,
2015-04-06 05:05:00,94.3,90.9,51,0,0.00074,1.0,,light,
2015-04-06 05:06:00,94.1,90.9,52,0,0.000708,1.0,,light,
2015-04-06 05:07:00,94.1,91.2,54,0,0.000688,1.0,,light,
2015-04-06 05:08:00,94.0,91.4,52,0,0.000723,1.1,,light,
2015-04-06 05:09:00,93.9,91.4,51,0,0.000782,0.7,,light,
2015-04-06 05:10:00,93.9,91.4,56,0,0.000732,0.9,,light,
2015-04-06 05:11:00,93.9,91.4,55,0,0.000739,0.9,,light,
2015-04-06 05:12:00,93.9,91.7,55,0,0.000754,1.0,,light,
2015-04-06 05:13:00,93.9,91.8,56,0,0.000762,1.0,,light,
2015-04-06 05:14:00,93.9,91.8,53,0,0.000745,1.0,,light,
2015-04-06 05:15:00,93.9,91.8,53,0,0.000754,0.9,,light,
2015-04-06 05:16:00,94.0,91.8,52,0,0.000768,1.0,,light,
2015-04-06 05:17:00,94.0,92.1,53,0,0.000765,1.0,,light,
2015-04-06 05:18:00,94.1,92.3,54,0,0.000757,1.1,,light,
2015-04-06 05:19:00,94.1,92.3,54,0,0.000754,1.0,,light,
2015-04-06 05:20:00,94.1,92.3,54,0,0.000787,1.0,,light,
2015-04-06 05:21:00,94.1,92.3,54,0,0.00079,1.0,,light,
2015-04-06 05:22:00,94.1,92.3,61,0,0.0008,1.2,,rem,toss_and_turn
2015-04-06 05:23:00,94.1,92.3,50,0,0.000838,1.1,,rem,
2015-04-06 05:24:00,94.1,92.3,51,0,0.000806,1.0,,rem,
2015-04-06 05:25:00,93.9,92.3,48,0,0.000842,1.1,,rem,
2015-04-06 05:26:00,93.9,92.3,48,0,0.000844,1.0,,rem,
2015-04-06 05:27:00,93.9,92.3,49,0,0.000842,1.0,,rem,
2015-04-06 05:28:00,93.9,92.3,58,0,0.000846,1.4,,rem,toss_and_turn
2015-04-06 05:29:00,93.9,92.3,50,0,0.000803,1.0,,light,
2015-04-06 05:30:00,93.9,92.6,51,0,0.0009,1.0,,light,
2015-04-06 05:31:00,94.1,92.8,50,0,0.0009,1.1,,light,
2015-04-06 05:32:00,94.2,93.0,51,0,0.000909,1.0,,light,
2015-04-06 05:33:00,94.3,93.2,50,0,0.000927,1.0,,light,
2015-04-06 05:34:00,94.5,93.5,50,0,0.0012,1.0,,light,
2015-04-06 05:35:00,94.6,93.7,51,0,0.00109,1.1,,light,
2015-04-06 05:36:00,94.6,93.9,51,0,0.000915,1.0,,light,
2015-04-06 05:37:00,94.8,94.1,51,0,0.000918,1.0,,light,toss_and_turn
2015-04-06 05:38:00,94.8,94.4,50,0,0.000907,1.2,,light,
2015-04-06 05:39:00,94.9,94.6,50,0,0.000872,1.0,,light,
2015-04-06 05:40:00,95.0,94.6,50,0,0.000909,1.1,,light,
2015-04-06 05:41:00,95.0,94.6,50,0,0.000874,1.0,,light,
2015-04-06 05:42:00,95.2,94.8,50,0,0.000845,1.0,,light,
2015-04-06 05:43:00,95.2,95.0,51,0,0.00088,1.0,,light,
2015-04-06 05:44:00,95.3,95.0,51,0,0.000881,1.0,,light,
2015-04-06 05:45:00,95.4,95.0,51,0,0.000831,1.0,,light,
2015-04-06 05:46:00,95.4,95.3,51,0,0.000886,1.0,,light,
2015-04-06 05:47:00,95.4,95.4,52,0,0.000889,1.0,,light,
2015-04-06 05:48:00,95.4,95.4,49,0,0.000868,1.0,,light,
2015-04-06 05:49:00,95.6,95.4,52,0,0.000909,1.0,,light,
2015-04-06 05:50:00,95.7,95.4,51,0,0.000932,1.0,,light,
2015-04-06 05:51:00,95.7,95.4,50,0,0.000915,1.0,,light,
2015-04-06 05:52:00,95.7,95.4,52,0,0.000935,1.0,,light,
2015-04-06 05:53:00,95.7,95.4,52,0,0.000946,1.0,,light,
2015-04-06 05:54:00,95.7,95.4,51,0,0.000965,1.0,,light,
2015-04-06 05:55:00,95.8,95.4,52,0,0.000963,1.1,,light,
2015-04-06 05:56:00,95.9,95.7,52,0,0.000964,1.0,,light,
2015-04-06 05:57:00,95.9,95.9,53,0,0.000965,1.0,,light,
2015-04-06 05:58:00,95.9,95.9,52,0,0.000973,1.0,,light,
2015-04-06 05:59:00,95.9,95.9,52,0,0.001,1.0,,light,
2015-04-06 06:00:00,95.9,95.9,52,0,0.00104,1.0,,light,
2015-04-06 06:01:00,95.9,95.9,53,0,0.00118,1.0,,light,
2015-04-06 06:02:00,95.9,95.9,53,0,0.00122,1.0,,light,
2015-04-06 06:03:00,95.9,95.9,53,0,0.00132,0.9,,light,
2015-04-06 06:04:00,95.9,95.9,53,0,0.00153,1.0,,light,
2015-04-06 06:05:00,96.0,95.9,53,0,0.00165,1.0,,light,
2015-04-06 06:06:00,96.1,95.9,53,0,0.00168,1.0,,light,
2015-04-06 06:07:00,96.1,95.9,53,0,0.00175,1.0,,light,
2015-04-06 06:08:00,96.1,95.9,53,0,0.00182,1.0,,light,
