datetime,skin_temp,air_temp,heartrate,steps,gsr,calories,act_type,sleep_type,toss_turn
2015-04-08 00:30:00,97.0,99.1,67,0,0.00708,1.0,,light,
2015-04-08 00:31:00,97.0,99.1,68,0,0.00465,1.0,,light,
2015-04-08 00:32:00,97.0,99.1,66,0,0.00424,1.2,,light,
2015-04-08 00:33:00,97.0,99.1,63,0,0.00298,1.0,,rem,
2015-04-08 00:34:00,97.0,99.0,65,0,0.00221,1.0,,rem,
2015-04-08 00:35:00,97.0,98.6,66,0,0.00279,1.0,,rem,
2015-04-08 00:36:00,97.0,98.6,65,0,0.00388,1.0,,rem,
2015-04-08 00:37:00,97.0,98.6,67,0,0.00482,1.0,,rem,
2015-04-08 00:38:00,97.0,98.5,68,0,0.00417,1.0,,rem,
2015-04-08 00:39:00,97.0,98.2,68,0,0.0043,1.0,,rem,
2015-04-08 00:40:00,96.9,98.2,72,0,0.00492,1.0,,rem,
2015-04-08 00:41:00,96.8,98.2,70,0,0.00294,1.0,,rem,
2015-04-08 00:42:00,96.8,98.2,70,0,0.00546,1.0,,rem,
2015-04-08 00:43:00,96.8,98.2,71,0,0.0045,1.0,,rem,
2015-04-08 00:44:00,96.8,98.2,70,0,0.0046,1.0,,rem,
2015-04-08 00:45:00,96.8,98.1,71,0,0.00187,1.1,,rem,
2015-04-08 00:46:00,96.8,97.7,78,0,0.00225,1.0,,rem,toss_and_turn
2015-04-08 00:47:00,96.8,97.7,82,0,0.00358,1.1,,rem,toss_and_turn
2015-04-08 00:48:00,96.7,97.4,66,0,0.00425,1.0,,light,
2015-04-08 00:49:00,96.3,95.7,67,0,0.00333,1.0,,light,
2015-04-08 00:50:00,95.9,94.3,67,0,0.00345,1.0,,light,
2015-04-08 00:51:00,95.3,93.0,69,0,0.00405,1.0,,light,
2015-04-08 00:52:00,94.8,91.7,68,0,0.00453,1.0,,light,
2015-04-08 00:53:00,94.2,90.7,68,0,0.00677,1.0,,light,
2015-04-08 00:54:00,93.7,89.5,67,0,0.00345,1.0,,light,
2015-04-08 00:55:00,93.3,89.0,67,0,0.00286,1.0,,light,
2015-04-08 00:56:00,92.9,88.1,65,0,0.003,1.0,,light,
2015-04-08 00:57:00,92.5,87.3,66,0,0.0047,1.0,,light,
2015-04-08 00:58:00,92.1,86.8,65,0,0.00474,1.0,,light,toss_and_turn
2015-04-08 00:59:00,91.9,86.4,74,0,0.00612,1.2,,light,toss_and_turn
2015-04-08 01:00:00,91.8,86.1,63,0,0.00302,1.0,,light,
2015-04-08 01:01:00,91.8,86.6,63,0,0.0037,1.0,,light,
2015-04-08 01:02:00,92.0,87.4,64,0,0.00384,1.0,,light,
2015-04-08 01:03:00,92.2,87.9,65,0,0.00272,1.0,,light,
2015-04-08 01:04:00,92.4,88.8,66,0,0.00345,1.0,,light,
2015-04-08 01:05:00,92.7,89.3,66,0,0.00393,1.0,,light,
2015-04-08 01:06:00,92.9,90.1,64,0,0.00428,1.0,,deep,
2015-04-08 01:07:00,93.2,90.6,64,0,0.00745,1.1,,deep,
2015-04-08 01:08:00,93.4,91.0,65,0,0.00369,1.0,,deep,
2015-04-08 01:09:00,93.7,91.5,64,0,0.004,1.0,,deep,
2015-04-08 01:10:00,93.9,91.9,62,0,0.00407,1.0,,deep,
2015-04-08 01:11:00,94.0,92.4,63,0,0.00468,1.0,,deep,
2015-04-08 01:12:00,94.2,92.8,63,0,0.00325,1.0,,deep,
2015-04-08 01:13:00,94.3,93.2,64,0,0.00443,1.0,,deep,
2015-04-08 01:14:00,94.5,93.3,64,0,0.00228,1.0,,deep,
2015-04-08 01:15:00,94.6,93.7,63,0,0.00503,1.0,,deep,
2015-04-08 01:16:00,94.6,93.7,61,0,0.00675,1.2,,deep,
2015-04-08 01:17:00,94.6,93.7,63,0,0.00563,1.0,,deep,
2015-04-08 01:18:00,94.8,93.7,64,0,0.00348,1.0,,light,
2015-04-08 01:19:00,94.8,94.1,64,0,0.00705,1.0,,light,
2015-04-08 01:20:00,94.8,94.1,63,0,0.00414,1.0,,light,
2015-04-08 01:21:00,94.8,94.2,64,0,0.00388,1.0,,light,
2015-04-08 01:22:00,95.0,94.6,64,0,0.00393,1.0,,light,
2015-04-08 01:23:00,95.0,94.6,64,0,0.00338,1.0,,light,
2015-04-08 01:24:00,95.0,94.6,64,0,0.00478,1.0,,light,
2015-04-08 01:25:00,95.0,94.6,62,0,0.00739,1.0,,light,
2015-04-08 01:26:00,95.1,95.0,63,0,0.00404,1.0,,light,
2015-04-08 01:27:00,95.2,95.0,64,0,0.00475,1.0,,light,
2015-04-08 01:28:00,95.2,95.0,63,0,0.00517,1.0,,light,
2015-04-08 01:29:00,95.2,95.0,64,0,0.00294,1.0,,light,
2015-04-08 01:30:00,95.2,95.1,63,0,0.00308,1.1,,light,
2015-04-08 01:31:00,95.2,95.4,63,0,0.0035,1.0,,light,
2015-04-08 01:32:00,95.2,95.4,63,0,0.00329,1.0,,deep,
2015-04-08 01:33:00,95.2,95.4,64,0,0.00308,1.0,,deep,
2015-04-08 01:34:00,95.3,95.4,64,0,0.00516,1.0,,deep,
2015-04-08 01:35:00,95.4,95.4,63,0,0.00262,1.0,,deep,
2015-04-08 01:36:00,95.4,95.4,62,0,0.00734,1.0,,deep,
2015-04-08 01:37:00,95.4,95.4,63,0,0.00126,1.0,,deep,
2015-04-08 01:38:00,95.4,95.4,62,0,0.00318,1.0,,deep,
2015-04-08 01:39:00,95.4,95.4,62,0,0.00463,1.0,,deep,
2015-04-08 01:40:00,95.4,95.5,63,0,0.00584,1.0,,deep,
2015-04-08 01:41:00,95.4,95.9,62,0,0.00447,1.0,,deep,
2015-04-08 01:42:00,95.4,95.9,62,0,0.00513,1.0,,deep,
2015-04-08 01:43:00,95.4,95.9,62,0,0.00505,1.0,,deep,
2015-04-08 01:44:00,95.4,95.9,62,0,0.00173,1.0,,deep,
2015-04-08 01:45:00,95.4,95.9,60,0,0.00574,1.0,,deep,
2015-04-08 01:46:00,95.4,95.9,62,0,0.00425,1.0,,deep,
2015-04-08 01:47:00,95.4,95.9,61,0,0.006,1.0,,deep,
2015-04-08 01:48:00,95.4,95.9,62,0,0.00532,1.0,,deep,
2015-04-08 01:49:00,95.4,95.9,62,0,0.00315,1.0,,deep,
2015-04-08 01:50:00,95.4,95.9,61,0,0.00371,1.0,,deep,
2015-04-08 01:51:00,95.4,95.9,62,0,0.00623,1.0,,deep,
2015-04-08 01:52:00,95.4,95.9,62,0,0.00485,1.0,,deep,
2015-04-08 01:53:00,95.4,95.9,61,0,0.00429,1.0,,deep,
2015-04-08 01:54:00,95.4,95.9,60,0,0.00503,1.0,,light,
2015-04-08 01:55:00,95.4,95.9,60,0,0.00308,1.1,,light,
2015-04-08 01:56:00,95.4,95.9,60,0,0.0053,1.0,,light,
2015-04-08 01:57:00,95.4,95.9,60,0,0.00335,1.0,,light,
2015-04-08 01:58:00,95.4,95.9,60,0,0.00502,1.0,,light,
2015-04-08 01:59:00,95.4,95.9,60,0,0.00515,1.0,,light,toss_and_turn
2015-04-08 02:00:00,95.4,95.8,73,0,0.00383,1.4,,light,toss_and_turn
2015-04-08 02:01:00,95.4,95.3,55,0,0.00537,1.0,,rem,
2015-04-08 02:02:00,95.1,94.3,57,0,0.00493,1.0,,rem,
2015-04-08 02:03:00,94.8,93.1,57,0,0.00592,1.0,,rem,
2015-04-08 02:04:00,94.4,92.2,55,0,0.00582,1.0,,rem,
2015-04-08 02:05:00,94.0,91.3,56,0,0.00462,1.0,,rem,
2015-04-08 02:06:00,93.7,90.4,56,0,0.00583,0.9,,rem,
2015-04-08 02:07:00,93.3,90.0,58,0,0.00506,1.1,,rem,
2015-04-08 02:08:00,92.9,89.5,58,0,0.00797,1.0,,rem,
2015-04-08 02:09:00,92.6,89.0,59,0,0.00351,1.0,,rem,
2015-04-08 02:10:00,92.3,88.2,57,0,0.00689,1.0,,rem,
2015-04-08 02:11:00,92.0,88.2,61,0,0.00823,1.0,,rem,
2015-04-08 02:12:00,92.0,87.7,63,0,0.0044,1.1,,rem,
2015-04-08 02:13:00,91.8,87.3,59,0,0.00171,1.0,,rem,
2015-04-08 02:14:00,91.5,87.3,71,0,0.00481,1.1,,rem,
2015-04-08 02:15:00,91.4,86.9,67,0,0.00683,1.0,,rem,
2015-04-08 02:16:00,91.2,86.9,62,0,0.00621,1.0,,rem,toss_and_turn
2015-04-08 02:17:00,91.0,87.0,63,0,0.00454,1.1,,rem,
2015-04-08 02:18:00,90.9,87.3,58,0,0.00265,1.0,,rem,
2015-04-08 02:19:00,90.9,87.4,57,0,0.00603,1.0,,rem,
2015-04-08 02:20:00,90.9,87.8,61,0,0.00531,1.0,,rem,
2015-04-08 02:21:00,91.1,87.8,57,0,0.00464,1.0,,rem,
2015-04-08 02:22:00,91.2,87.8,59,0,0.00425,1.0,,rem,
2015-04-08 02:23:00,91.2,87.8,55,0,0.00582,1.0,,rem,
2015-04-08 02:24:00,91.2,87.8,54,0,0.00638,1.1,,rem,
2015-04-08 02:25:00,91.2,87.8,59,0,0.00533,1.0,,rem,toss_and_turn
2015-04-08 02:26:00,91.5,87.7,57,0,0.00215,1.7,,rem,toss_and_turn
2015-04-08 02:27:00,91.6,87.3,55,0,0.00213,1.1,,light,
2015-04-08 02:28:00,91.6,86.9,55,0,0.00221,1.0,,light,
2015-04-08 02:29:00,91.8,86.9,57,0,0.00213,1.0,,light,
2015-04-08 02:30:00,91.8,87.0,57,0,0.00219,1.0,,light,
2015-04-08 02:31:00,91.8,87.3,59,0,0.00225,1.0,,light,
2015-04-08 02:32:00,91.8,87.4,54,0,0.00231,1.0,,light,
2015-04-08 02:33:00,92.0,87.8,56,0,0.00221,1.0,,light,
2015-04-08 02:34:00,92.1,87.9,56,0,0.00227,1.0,,light,
2015-04-08 02:35:00,92.1,88.2,57,0,0.00231,1.0,,light,
2015-04-08 02:36:00,92.2,88.2,58,0,0.00233,1.0,,light,
2015-04-08 02:37:00,92.3,88.3,57,0,0.00237,1.0,,light,toss_and_turn
2015-04-08 02:38:00,92.3,88.7,64,0,0.00258,1.2,,light,toss_and_turn
2015-04-08 02:39:00,92.3,88.6,55,0,0.00276,1.0,,light,
2015-04-08 02:40:00,92.1,87.7,57,0,0.00269,1.0,,light,
2015-04-08 02:41:00,92.1,87.3,56,0,0.00281,1.0,,light,
2015-04-08 02:42:00,91.9,86.9,56,0,0.00283,1.0,,light,
2015-04-08 02:43:00,91.8,86.8,57,0,0.00302,1.0,,light,
2015-04-08 02:44:00,91.6,86.4,56,0,0.00286,1.0,,light,
2015-04-08 02:45:00,91.6,86.4,56,0,0.00288,1.0,,deep,
2015-04-08 02:46:00,91.4,86.0,55,0,0.00292,1.1,,deep,
2015-04-08 02:47:00,91.4,85.9,55,0,0.00303,1.0,,deep,
2015-04-08 02:48:00,91.4,85.6,55,0,0.003,1.0,,deep,
2015-04-08 02:49:00,91.2,85.6,54,0,0.00318,1.0,,deep,
2015-04-08 02:50:00,91.2,85.6,54,0,0.00296,1.0,,deep,
2015-04-08 02:51:00,91.2,85.5,53,0,0.00304,1.0,,deep,
2015-04-08 02:52:00,91.1,85.1,54,0,0.00306,0.9,,deep,
2015-04-08 02:53:00,90.9,85.1,54,0,0.00338,1.0,,deep,
2015-04-08 02:54:00,90.9,85.1,54,0,0.00313,1.0,,deep,
2015-04-08 02:55:00,90.9,85.1,55,0,0.00325,1.0,,deep,
2015-04-08 02:56:00,90.9,85.1,54,0,0.00323,1.0,,deep,
2015-04-08 02:57:00,90.7,85.1,55,0,0.00328,1.0,,deep,
2015-04-08 02:58:00,90.7,85.0,54,0,0.00332,1.0,,light,
2015-04-08 02:59:00,90.7,84.7,54,0,0.00342,1.0,,light,
2015-04-08 03:00:00,90.7,84.7,54,0,0.00335,1.0,,light,
2015-04-08 03:01:00,90.7,84.7,55,0,0.00351,1.0,,light,
2015-04-08 03:02:00,90.7,84.7,54,0,0.00347,1.0,,light,
2015-04-08 03:03:00,90.7,84.7,55,0,0.0035,1.2,,light,
2015-04-08 03:04:00,90.8,85.1,56,0,0.00366,1.1,,light,
2015-04-08 03:05:00,90.9,85.1,55,0,0.00354,1.1,,light,
2015-04-08 03:06:00,90.9,85.1,53,0,0.00368,1.0,,light,
2015-04-08 03:07:00,90.9,85.1,53,0,0.00368,1.0,,light,
2015-04-08 03:08:00,91.0,85.1,53,0,0.00365,1.0,,light,
2015-04-08 03:09:00,91.2,85.3,53,0,0.00427,1.0,,light,
2015-04-08 03:10:00,91.3,86.3,53,0,0.00404,1.0,,light,
2015-04-08 03:11:00,91.3,85.6,52,0,0.00401,1.1,,light,
2015-04-08 03:12:00,91.2,85.5,52,0,0.00385,1.0,,light,
2015-04-08 03:13:00,91.2,85.1,53,0,0.00382,1.0,,light,
2015-04-08 03:14:00,91.0,85.1,52,0,0.00393,1.0,,light,
2015-04-08 03:15:00,90.9,85.1,53,0,0.00397,1.0,,light,
2015-04-08 03:16:00,90.9,85.0,50,0,0.00387,1.0,,light,toss_and_turn
2015-04-08 03:17:00,90.8,84.7,56,0,0.0039,1.2,,light,
2015-04-08 03:18:00,90.4,84.7,53,0,0.00376,1.0,,light,
2015-04-08 03:19:00,90.3,85.1,54,0,0.0037,1.0,,light,
2015-04-08 03:20:00,90.2,85.0,52,0,0.00393,1.1,,light,
2015-04-08 03:21:00,90.1,84.7,52,0,0.00392,1.0,,light,
2015-04-08 03:22:00,90.1,84.7,53,0,0.00409,1.0,,light,
2015-04-08 03:23:00,89.9,84.7,53,0,0.00319,1.0,,light,toss_and_turn
2015-04-08 03:24:00,90.4,84.7,56,0,0.00369,1.4,,light,toss_and_turn
2015-04-08 03:25:00,90.7,84.7,54,0,0.00424,1.1,,light,
2015-04-08 03:26:00,90.8,84.7,57,0,0.00436,1.0,,light,
2015-04-08 03:27:00,90.9,85.2,55,0,0.00427,1.0,,light,
2015-04-08 03:28:00,91.0,85.6,55,0,0.0043,1.0,,light,
2015-04-08 03:29:00,91.2,85.6,54,0,0.00429,1.0,,rem,
2015-04-08 03:30:00,91.2,86.1,56,0,0.00456,1.1,,rem,
2015-04-08 03:31:00,91.2,86.5,58,0,0.00474,1.0,,rem,
2015-04-08 03:32:00,91.3,87.0,58,0,0.00472,1.1,,rem,
2015-04-08 03:33:00,91.6,87.3,55,0,0.00464,1.0,,rem,
2015-04-08 03:34:00,91.6,87.4,57,0,0.00463,1.0,,rem,
2015-04-08 03:35:00,91.8,87.8,55,0,0.00497,1.0,,rem,
2015-04-08 03:36:00,91.9,87.9,55,0,0.00482,1.0,,light,
2015-04-08 03:37:00,92.1,88.2,55,0,0.00506,1.0,,light,
2015-04-08 03:38:00,92.3,88.3,55,0,0.00486,1.0,,light,
2015-04-08 03:39:00,92.4,88.7,56,0,0.00472,1.0,,deep,
2015-04-08 03:40:00,92.6,88.8,56,0,0.00519,1.0,,deep,
2015-04-08 03:41:00,92.8,89.2,55,0,0.00506,1.0,,deep,
2015-04-08 03:42:00,92.8,89.2,54,0,0.00535,1.0,,deep,
2015-04-08 03:43:00,92.8,89.6,56,0,0.00507,1.0,,deep,
2015-04-08 03:44:00,92.9,89.6,55,0,0.00536,1.0,,deep,
2015-04-08 03:45:00,93.0,89.6,55,0,0.00539,1.0,,deep,
2015-04-08 03:46:00,93.0,89.7,55,0,0.00541,0.9,,deep,
2015-04-08 03:47:00,93.1,90.1,54,0,0.00538,1.0,,deep,
2015-04-08 03:48:00,93.2,90.1,54,0,0.00561,1.0,,deep,
2015-04-08 03:49:00,93.2,90.1,55,0,0.00555,1.0,,deep,
2015-04-08 03:50:00,93.3,90.5,54,0,0.00555,1.0,,deep,
2015-04-08 03:51:00,93.4,90.5,54,0,0.00552,1.0,,deep,
2015-04-08 03:52:00,93.4,90.5,55,0,0.00556,1.0,,deep,
2015-04-08 03:53:00,93.4,90.5,55,0,0.0058,1.0,,deep,
2015-04-08 03:54:00,93.4,90.6,54,0,0.00579,1.0,,deep,
2015-04-08 03:55:00,93.4,90.9,55,0,0.00572,1.0,,deep,
2015-04-08 03:56:00,93.6,90.9,54,0,0.00569,1.0,,deep,
2015-04-08 03:57:00,93.7,90.9,54,0,0.00576,1.1,,deep,
2015-04-08 03:58:00,93.7,90.9,55,0,0.00593,1.0,,deep,
2015-04-08 03:59:00,93.7,90.9,55,0,0.00556,1.0,,deep,
2015-04-08 04:00:00,93.7,91.0,55,0,0.00589,1.0,,light,
2015-04-08 04:01:00,93.7,91.4,54,0,0.00598,1.0,,light,
2015-04-08 04:02:00,93.7,91.4,54,0,0.00587,1.0,,light,
2015-04-08 04:03:00,93.9,91.4,55,0,0.00597,1.0,,light,
2015-04-08 04:04:00,93.9,91.4,60,0,0.00609,1.2,,light,
2015-04-08 04:05:00,93.9,91.4,53,0,0.00612,1.0,,rem,
2015-04-08 04:06:00,93.9,91.3,55,0,0.00611,1.1,,rem,
2015-04-08 04:07:00,93.9,90.9,52,0,0.00623,1.1,,rem,toss_and_turn
2015-04-08 04:08:00,93.7,90.9,53,0,0.00634,1.1,,rem,
2015-04-08 04:09:00,93.7,91.0,53,0,0.00618,1.0,,rem,
2015-04-08 04:10:00,93.7,91.4,54,0,0.00624,1.0,,rem,
2015-04-08 04:11:00,93.7,91.4,54,0,0.00626,1.0,,rem,
2015-04-08 04:12:00,93.7,91.4,58,0,0.0064,1.0,,rem,
2015-04-08 04:13:00,93.7,91.4,53,0,0.00631,1.0,,rem,
2015-04-08 04:14:00,93.7,91.5,55,0,0.00648,1.0,,rem,
2015-04-08 04:15:00,93.7,91.8,55,0,0.00633,1.0,,rem,
2015-04-08 04:16:00,93.7,91.8,57,0,0.0063,1.0,,rem,
2015-04-08 04:17:00,93.7,91.8,57,0,0.00633,1.0,,rem,
2015-04-08 04:18:00,93.7,91.8,62,0,0.00646,0.9,,rem,
2015-04-08 04:19:00,93.7,91.8,58,0,0.00654,0.9,,rem,
2015-04-08 04:20:00,93.7,91.8,58,0,0.00682,0.9,,rem,
2015-04-08 04:21:00,93.7,91.8,58,0,0.00662,1.0,,rem,
2015-04-08 04:22:00,93.7,91.8,58,0,0.00652,0.9,,rem,
2015-04-08 04:23:00,93.7,91.8,60,0,0.00709,1.0,,rem,toss_and_turn
2015-04-08 04:24:00,93.7,91.8,67,0,0.00704,1.5,,rem,
2015-04-08 04:25:00,93.7,91.8,56,0,0.00702,1.0,,rem,
2015-04-08 04:26:00,93.7,91.8,58,0,0.00703,1.0,,rem,
2015-04-08 04:27:00,93.7,91.9,56,0,0.00695,1.1,,rem,
2015-04-08 04:28:00,93.8,92.3,57,0,0.00716,1.0,,rem,
2015-04-08 04:29:00,93.9,92.3,59,0,0.00681,1.1,,rem,
2015-04-08 04:30:00,93.9,92.3,56,0,0.00703,1.0,,rem,
2015-04-08 04:31:00,94.1,92.3,58,0,0.00721,1.0,,rem,
2015-04-08 04:32:00,94.1,92.4,64,0,0.00729,1.2,,rem,
2015-04-08 04:33:00,94.1,92.8,55,0,0.00716,1.0,,rem,
2015-04-08 04:34:00,94.1,92.8,58,0,0.00733,1.0,,rem,
2015-04-08 04:35:00,94.3,92.8,59,0,0.00755,1.0,,rem,
2015-04-08 04:36:00,94.3,93.1,60,0,0.00733,1.3,,light,
2015-04-08 04:37:00,94.3,92.7,54,0,0.00762,1.0,,light,
2015-04-08 04:38:00,94.3,92.3,54,0,0.00751,1.0,,light,
2015-04-08 04:39:00,94.3,92.4,56,0,0.00743,1.0,,light,
2015-04-08 04:40:00,94.3,92.8,53,0,0.00749,1.0,,light,
2015-04-08 04:41:00,94.3,92.8,56,0,0.00756,1.0,,light,
2015-04-08 04:42:00,94.3,92.8,57,0,0.00785,1.0,,light,
2015-04-08 04:43:00,94.3,92.8,57,0,0.00752,1.0,,light,
2015-04-08 04:44:00,94.3,93.2,55,0,0.00751,1.0,,light,
2015-04-08 04:45:00,94.3,93.2,55,0,0.00755,1.0,,light,
2015-04-08 04:46:00,94.3,93.2,57,0,0.0077,1.0,,light,
2015-04-08 04:47:00,94.3,93.2,56,0,0.00776,1.0,,light,
2015-04-08 04:48:00,94.3,93.2,56,0,0.00773,1.0,,light,
2015-04-08 04:49:00,94.3,93.2,55,0,0.00797,1.0,,light,
2015-04-08 04:50:00,94.5,93.2,55,0,0.00776,1.0,,rem,
2015-04-08 04:51:00,94.6,93.3,56,0,0.00806,1.0,,rem,
2015-04-08 04:52:00,94.6,93.7,54,0,0.00793,1.0,,rem,
2015-04-08 04:53:00,94.6,93.7,56,0,0.00791,1.0,,rem,
2015-04-08 04:54:00,94.6,93.7,54,0,0.00813,1.1,,rem,
2015-04-08 04:55:00,94.6,93.7,55,0,0.00798,1.0,,rem,
2015-04-08 04:56:00,94.6,93.7,53,0,0.00831,1.0,,rem,
2015-04-08 04:57:00,94.6,93.7,55,0,0.00854,1.0,,rem,
2015-04-08 04:58:00,94.6,93.7,54,0,0.00841,1.0,,rem,
2015-04-08 04:59:00,94.6,93.7,55,0,0.0083,1.1,,rem,
2015-04-08 05:00:00,94.6,93.7,54,0,0.00834,1.0,,rem,
2015-04-08 05:01:00,94.6,93.7,55,0,0.0085,0.9,,rem,
2015-04-08 05:02:00,94.6,93.7,54,0,0.00849,1.1,,light,
2015-04-08 05:03:00,94.6,93.7,55,0,0.00862,1.0,,light,
2015-04-08 05:04:00,94.6,93.7,56,0,0.00878,0.9,,light,
2015-04-08 05:05:00,94.6,93.7,56,0,0.00875,1.0,,light,
2015-04-08 05:06:00,94.6,93.7,56,0,0.00887,1.0,,light,
2015-04-08 05:07:00,94.6,93.7,56,0,0.00872,1.0,,light,
2015-04-08 05:08:00,94.6,93.7,56,0,0.00906,1.0,,light,
2015-04-08 05:09:00,94.6,93.7,56,0,0.00877,1.0,,light,
2015-04-08 05:10:00,94.6,93.7,56,0,0.00925,1.0,,light,
2015-04-08 05:11:00,94.6,93.7,56,0,0.00863,1.0,,light,
2015-04-08 05:12:00,94.6,93.7,56,0,0.00917,1.0,,light,
2015-04-08 05:13:00,94.6,93.7,56,0,0.00921,1.1,,light,
2015-04-08 05:14:00,94.6,93.7,55,0,0.00928,1.0,,light,
2015-04-08 05:15:00,94.6,93.7,56,0,0.00884,1.0,,light,
2015-04-08 05:16:00,94.6,93.7,55,0,0.00907,1.0,,light,
2015-04-08 05:17:00,94.6,93.6,56,0,0.00924,1.0,,light,
2015-04-08 05:18:00,94.6,93.2,56,0,0.00921,0.9,,light,
2015-04-08 05:19:00,94.6,93.2,56,0,0.00927,1.0,,light,
2015-04-08 05:20:00,94.6,93.2,55,0,0.00933,1.1,,light,
2015-04-08 05:21:00,94.6,93.2,55,0,0.0094,1.0,,light,
2015-04-08 05:22:00,94.6,93.2,55,0,0.00933,1.0,,light,
2015-04-08 05:23:00,94.6,93.2,56,0,0.00963,1.0,,light,
2015-04-08 05:24:00,94.6,93.2,55,0,0.00924,1.0,,light,
2015-04-08 05:25:00,94.6,93.2,55,0,0.00945,1.0,,light,
2015-04-08 05:26:00,94.6,93.2,57,0,0.00971,1.0,,light,
2015-04-08 05:27:00,94.6,93.2,56,0,0.00944,1.0,,light,
2015-04-08 05:28:00,94.6,93.2,55,0,0.00952,1.0,,light,
2015-04-08 05:29:00,94.6,93.2,57,0,0.00973,1.0,,light,
2015-04-08 05:30:00,94.6,93.2,56,0,0.00931,1.0,,light,
2015-04-08 05:31:00,94.6,93.2,57,0,0.00946,1.0,,light,
2015-04-08 05:32:00,94.6,93.2,57,0,0.0099,1.0,,rem,
2015-04-08 05:33:00,94.6,93.2,57,0,0.00991,1.0,,rem,
2015-04-08 05:34:00,94.6,93.2,58,0,0.00989,1.0,,rem,
2015-04-08 05:35:00,94.6,93.2,57,0,0.01,1.0,,rem,
2015-04-08 05:36:00,94.6,93.2,57,0,0.00977,1.0,,rem,
2015-04-08 05:37:00,94.6,93.0,55,0,0.0104,1.3,,rem,toss_and_turn
2015-04-08 05:38:00,94.5,91.8,56,0,0.0102,1.0,,rem,
2015-04-08 05:39:00,94.3,91.4,55,0,0.01,1.0,,rem,
2015-04-08 05:40:00,94.1,91.4,56,0,0.0101,1.0,,rem,
2015-04-08 05:41:00,94.1,91.4,55,0,0.0107,1.0,,rem,
2015-04-08 05:42:00,93.9,91.4,55,0,0.00944,1.0,,rem,
2015-04-08 05:43:00,93.9,91.4,56,0,0.00984,1.0,,rem,toss_and_turn
2015-04-08 05:44:00,93.9,91.4,55,0,0.0105,1.2,,rem,
2015-04-08 05:45:00,93.9,91.4,56,0,0.00945,1.0,,rem,
2015-04-08 05:46:00,93.9,91.4,57,0,0.00964,1.0,,rem,
2015-04-08 05:47:00,93.9,91.4,58,0,0.00993,0.9,,rem,
2015-04-08 05:48:00,93.9,91.4,55,0,0.00995,0.9,,rem,
2015-04-08 05:49:00,93.9,91.4,60,0,0.00996,1.1,,rem,
2015-04-08 05:50:00,93.9,91.4,55,0,0.0101,1.0,,rem,
2015-04-08 05:51:00,93.9,91.4,54,0,0.0101,1.0,,light,
2015-04-08 05:52:00,93.9,91.4,54,0,0.0104,1.0,,light,
2015-04-08 05:53:00,93.9,91.4,54,0,0.0102,1.0,,light,toss_and_turn
2015-04-08 05:54:00,93.9,91.4,59,0,0.0105,1.0,,light,
2015-04-08 05:55:00,93.9,91.5,54,0,0.0104,1.0,,light,
2015-04-08 05:56:00,93.9,91.8,58,0,0.0102,1.1,,,
